filename,width,height,class,xmin,ymin,xmax,ymax
271612130_334473045199287_6687994637367490990_n-180.jpg,748,748,5V EXPANSION,124,182,632,663
271612130_334473045199287_6687994637367490990_n-270-mirrored.jpg,748,748,5V EXPANSION,182,124,663,632
271612130_334473045199287_6687994637367490990_n-270.jpg,748,748,5V EXPANSION,85,124,566,632
271612130_334473045199287_6687994637367490990_n-90-mirrored.jpg,748,748,5V EXPANSION,85,116,566,624
271612130_334473045199287_6687994637367490990_n-90.jpg,748,748,5V EXPANSION,182,116,663,624
271612130_897412804248150_7438640109323271101_n-0-mirrored.jpg,748,748,SENSOR,127,179,548,387
271612130_897412804248150_7438640109323271101_n-0.jpg,748,748,SENSOR,200,179,621,387
271612130_897412804248150_7438640109323271101_n-180-mirrored.jpg,748,748,SENSOR,200,361,621,569
271612130_897412804248150_7438640109323271101_n-180.jpg,748,748,SENSOR,127,361,548,569
271612130_897412804248150_7438640109323271101_n-270-mirrored.jpg,748,748,SENSOR,361,127,569,548
271612130_897412804248150_7438640109323271101_n-270.jpg,748,748,SENSOR,179,127,387,548
271612130_897412804248150_7438640109323271101_n-90-mirrored.jpg,748,748,SENSOR,179,200,387,621
271612130_897412804248150_7438640109323271101_n-90.jpg,748,748,SENSOR,361,200,569,621
271615912_650925999280355_531225936684240420_n-0-mirrored.jpg,748,748,5V EXPANSION,168,291,475,561
271615912_650925999280355_531225936684240420_n-0.jpg,748,748,5V EXPANSION,273,291,580,561
271615912_650925999280355_531225936684240420_n-180-mirrored.jpg,748,748,5V EXPANSION,273,187,580,457
271615912_650925999280355_531225936684240420_n-180.jpg,748,748,5V EXPANSION,168,187,475,457
271615912_650925999280355_531225936684240420_n-270-mirrored.jpg,748,748,5V EXPANSION,187,168,457,475
271615912_650925999280355_531225936684240420_n-270.jpg,748,748,5V EXPANSION,291,168,561,475
271615912_650925999280355_531225936684240420_n-90-mirrored.jpg,748,748,5V EXPANSION,291,273,561,580
271615912_650925999280355_531225936684240420_n-90.jpg,748,748,5V EXPANSION,187,273,457,580
271632466_4193852364049957_5358392272724971557_n-0-mirrored.jpg,748,748,SENSOR,157,158,645,413
271632466_4193852364049957_5358392272724971557_n-0.jpg,748,748,SENSOR,103,158,591,413
271632466_4193852364049957_5358392272724971557_n-180-mirrored.jpg,748,748,SENSOR,103,335,591,590
271632466_4193852364049957_5358392272724971557_n-180.jpg,748,748,SENSOR,157,335,645,590
271632466_4193852364049957_5358392272724971557_n-270-mirrored.jpg,748,748,SENSOR,335,157,590,645
271632466_4193852364049957_5358392272724971557_n-270.jpg,748,748,SENSOR,158,157,413,645
271632466_4193852364049957_5358392272724971557_n-90-mirrored.jpg,748,748,SENSOR,158,103,413,591
271632466_4193852364049957_5358392272724971557_n-90.jpg,748,748,SENSOR,335,103,590,591
271640539_269326631969022_2256225763107621922_n-0-mirrored.jpg,748,748,BATTERY BOX,6,214,579,665
271640539_269326631969022_2256225763107621922_n-0.jpg,748,748,BATTERY BOX,169,214,742,665
271640539_269326631969022_2256225763107621922_n-180-mirrored.jpg,748,748,BATTERY BOX,169,83,742,534
271640539_269326631969022_2256225763107621922_n-180.jpg,748,748,BATTERY BOX,6,83,579,534
271640539_269326631969022_2256225763107621922_n-270-mirrored.jpg,748,748,BATTERY BOX,83,6,534,579
271640539_269326631969022_2256225763107621922_n-270.jpg,748,748,BATTERY BOX,214,6,665,579
271640539_269326631969022_2256225763107621922_n-90-mirrored.jpg,748,748,BATTERY BOX,214,169,665,742
271640539_269326631969022_2256225763107621922_n-90.jpg,748,748,BATTERY BOX,83,169,534,742
271645733_1544789955890294_7585916300582952009_n-0-mirrored.jpg,748,748,BATTERY BOX,284,400,417,518
271645733_1544789955890294_7585916300582952009_n-0.jpg,748,748,BATTERY BOX,331,400,464,518
271645733_1544789955890294_7585916300582952009_n-180-mirrored.jpg,748,748,BATTERY BOX,331,230,464,348
271645733_1544789955890294_7585916300582952009_n-180.jpg,748,748,BATTERY BOX,284,230,417,348
271645733_1544789955890294_7585916300582952009_n-270-mirrored.jpg,748,748,BATTERY BOX,230,284,348,417
271645733_1544789955890294_7585916300582952009_n-270.jpg,748,748,BATTERY BOX,400,284,518,417
271645733_1544789955890294_7585916300582952009_n-90-mirrored.jpg,748,748,BATTERY BOX,400,331,518,464
271645733_1544789955890294_7585916300582952009_n-90.jpg,748,748,BATTERY BOX,230,331,348,464
271649252_461342135398837_3205862168466117119_n-0-mirrored.jpg,748,748,MOTOR,201,448,303,557
271649252_461342135398837_3205862168466117119_n-0.jpg,748,748,MOTOR,445,448,547,557
271649252_461342135398837_3205862168466117119_n-180-mirrored.jpg,748,748,MOTOR,445,191,547,300
271649252_461342135398837_3205862168466117119_n-180.jpg,748,748,MOTOR,201,191,303,300
271649252_461342135398837_3205862168466117119_n-270-mirrored.jpg,748,748,MOTOR,191,201,300,303
271649252_461342135398837_3205862168466117119_n-270.jpg,748,748,MOTOR,448,201,557,303
271649252_461342135398837_3205862168466117119_n-90-mirrored.jpg,748,748,MOTOR,448,445,557,547
271649252_461342135398837_3205862168466117119_n-90.jpg,748,748,MOTOR,191,445,300,547
271649252_628296665043613_8402299978876200772_n-0-mirrored.jpg,736,736,MOTOR,164,260,572,588
271649252_628296665043613_8402299978876200772_n-0.jpg,736,736,MOTOR,164,260,572,588
271649252_628296665043613_8402299978876200772_n-180-mirrored.jpg,736,736,MOTOR,164,148,572,476
271649252_628296665043613_8402299978876200772_n-180.jpg,736,736,MOTOR,164,148,572,476
271649252_628296665043613_8402299978876200772_n-270-mirrored.jpg,736,736,MOTOR,148,164,476,572
271649252_628296665043613_8402299978876200772_n-270.jpg,736,736,MOTOR,260,164,588,572
271649252_628296665043613_8402299978876200772_n-90-mirrored.jpg,736,736,MOTOR,260,164,588,572
271649252_628296665043613_8402299978876200772_n-90.jpg,736,736,MOTOR,148,164,476,572
271651332_344837110794896_7027481875682082283_n-0-mirrored.jpg,748,748,MOTOR,178,349,467,613
271651332_344837110794896_7027481875682082283_n-0.jpg,748,748,MOTOR,281,349,570,613
271651332_344837110794896_7027481875682082283_n-180-mirrored.jpg,748,748,MOTOR,281,135,570,399
271651332_344837110794896_7027481875682082283_n-180.jpg,748,748,MOTOR,178,135,467,399
271651332_344837110794896_7027481875682082283_n-270-mirrored.jpg,748,748,MOTOR,135,178,399,467
271651332_344837110794896_7027481875682082283_n-270.jpg,748,748,MOTOR,349,178,613,467
271651332_344837110794896_7027481875682082283_n-90-mirrored.jpg,748,748,MOTOR,349,281,613,570
271651332_344837110794896_7027481875682082283_n-90.jpg,748,748,MOTOR,135,281,399,570
271654705_1143108779777692_5739423192031446390_n-0-mirrored.jpg,748,748,MOTOR,161,449,344,630
271654705_1143108779777692_5739423192031446390_n-0-mirrored.jpg,748,748,SENSOR,82,179,198,364
271654705_1143108779777692_5739423192031446390_n-0-mirrored.jpg,748,748,BATTERY BOX,275,111,665,366
271654705_1143108779777692_5739423192031446390_n-0.jpg,748,748,MOTOR,404,449,587,630
271654705_1143108779777692_5739423192031446390_n-0.jpg,748,748,SENSOR,550,179,666,364
271654705_1143108779777692_5739423192031446390_n-0.jpg,748,748,BATTERY BOX,83,111,473,366
271654705_1143108779777692_5739423192031446390_n-180-mirrored.jpg,748,748,MOTOR,404,118,587,299
271654705_1143108779777692_5739423192031446390_n-180-mirrored.jpg,748,748,SENSOR,550,384,666,569
271654705_1143108779777692_5739423192031446390_n-180-mirrored.jpg,748,748,BATTERY BOX,83,382,473,637
271654705_1143108779777692_5739423192031446390_n-180.jpg,748,748,MOTOR,161,118,344,299
271654705_1143108779777692_5739423192031446390_n-180.jpg,748,748,SENSOR,82,384,198,569
271654705_1143108779777692_5739423192031446390_n-180.jpg,748,748,BATTERY BOX,275,382,665,637
271654705_1143108779777692_5739423192031446390_n-270-mirrored.jpg,748,748,MOTOR,118,161,299,344
271654705_1143108779777692_5739423192031446390_n-270-mirrored.jpg,748,748,SENSOR,384,82,569,198
271654705_1143108779777692_5739423192031446390_n-270-mirrored.jpg,748,748,BATTERY BOX,382,275,637,665
271654705_1143108779777692_5739423192031446390_n-270.jpg,748,748,MOTOR,449,161,630,344
271654705_1143108779777692_5739423192031446390_n-270.jpg,748,748,SENSOR,179,82,364,198
271654705_1143108779777692_5739423192031446390_n-270.jpg,748,748,BATTERY BOX,111,275,366,665
271654705_1143108779777692_5739423192031446390_n-90-mirrored.jpg,748,748,MOTOR,449,404,630,587
271654705_1143108779777692_5739423192031446390_n-90-mirrored.jpg,748,748,SENSOR,179,550,364,666
271654705_1143108779777692_5739423192031446390_n-90-mirrored.jpg,748,748,BATTERY BOX,111,83,366,473
271654705_1143108779777692_5739423192031446390_n-90.jpg,748,748,MOTOR,118,404,299,587
271654705_1143108779777692_5739423192031446390_n-90.jpg,748,748,SENSOR,384,550,569,666
271654705_1143108779777692_5739423192031446390_n-90.jpg,748,748,BATTERY BOX,382,83,637,473
271656749_505205290915175_2347343169720746321_n-0-mirrored.jpg,748,748,BATTERY BOX,216,261,432,391
271656749_505205290915175_2347343169720746321_n-0.jpg,748,748,BATTERY BOX,316,261,532,391
271656749_505205290915175_2347343169720746321_n-180-mirrored.jpg,748,748,BATTERY BOX,316,357,532,487
271656749_505205290915175_2347343169720746321_n-180.jpg,748,748,BATTERY BOX,216,357,432,487
271656749_505205290915175_2347343169720746321_n-270-mirrored.jpg,748,748,BATTERY BOX,357,216,487,432
271656749_505205290915175_2347343169720746321_n-270.jpg,748,748,BATTERY BOX,261,216,391,432
271656749_505205290915175_2347343169720746321_n-90-mirrored.jpg,748,748,BATTERY BOX,261,316,391,532
271656749_505205290915175_2347343169720746321_n-90.jpg,748,748,BATTERY BOX,357,316,487,532
271656749_726397088336911_8147582190683621817_n-0-mirrored.jpg,748,748,MOTOR,125,391,475,707
271656749_726397088336911_8147582190683621817_n-0.jpg,748,748,MOTOR,273,391,623,707
271656749_726397088336911_8147582190683621817_n-180-mirrored.jpg,748,748,MOTOR,273,41,623,357
271656749_726397088336911_8147582190683621817_n-180.jpg,748,748,MOTOR,125,41,475,357
271656749_726397088336911_8147582190683621817_n-270-mirrored.jpg,748,748,MOTOR,41,125,357,475
271656749_726397088336911_8147582190683621817_n-270.jpg,748,748,MOTOR,391,125,707,475
271656749_726397088336911_8147582190683621817_n-90-mirrored.jpg,748,748,MOTOR,391,273,707,623
271656749_726397088336911_8147582190683621817_n-90.jpg,748,748,MOTOR,41,273,357,623
271657385_1293601444471393_8913033965015230771_n-0-mirrored.jpg,748,748,BATTERY BOX,183,323,548,593
271657385_1293601444471393_8913033965015230771_n-0.jpg,748,748,BATTERY BOX,200,323,565,593
271657385_1293601444471393_8913033965015230771_n-180-mirrored.jpg,748,748,BATTERY BOX,200,155,565,425
271657385_1293601444471393_8913033965015230771_n-180.jpg,748,748,BATTERY BOX,183,155,548,425
271657385_1293601444471393_8913033965015230771_n-270-mirrored.jpg,748,748,BATTERY BOX,155,183,425,548
271657385_1293601444471393_8913033965015230771_n-270.jpg,748,748,BATTERY BOX,323,183,593,548
271657385_1293601444471393_8913033965015230771_n-90-mirrored.jpg,748,748,BATTERY BOX,323,200,593,565
271657385_1293601444471393_8913033965015230771_n-90.jpg,748,748,BATTERY BOX,155,200,425,565
271658129_672774067077406_6315119739432309399_n-0-mirrored.jpg,748,748,BATTERY BOX,188,290,573,526
271658129_672774067077406_6315119739432309399_n-0.jpg,748,748,BATTERY BOX,175,290,560,526
271658129_672774067077406_6315119739432309399_n-180-mirrored.jpg,748,748,BATTERY BOX,175,222,560,458
271658129_672774067077406_6315119739432309399_n-180.jpg,748,748,BATTERY BOX,188,222,573,458
271658129_672774067077406_6315119739432309399_n-270-mirrored.jpg,748,748,BATTERY BOX,222,188,458,573
271658129_672774067077406_6315119739432309399_n-270.jpg,748,748,BATTERY BOX,290,188,526,573
271658129_672774067077406_6315119739432309399_n-90-mirrored.jpg,748,748,BATTERY BOX,290,175,526,560
271658129_672774067077406_6315119739432309399_n-90.jpg,748,748,BATTERY BOX,222,175,458,560
271658366_284592523655982_3884681803784761799_n-0-mirrored.jpg,748,748,BATTERY BOX,210,243,521,448
271658366_284592523655982_3884681803784761799_n-0.jpg,748,748,BATTERY BOX,227,243,538,448
271658366_284592523655982_3884681803784761799_n-180-mirrored.jpg,748,748,BATTERY BOX,227,300,538,505
271658366_284592523655982_3884681803784761799_n-180.jpg,748,748,BATTERY BOX,210,300,521,505
271658366_284592523655982_3884681803784761799_n-270-mirrored.jpg,748,748,BATTERY BOX,300,210,505,521
271658366_284592523655982_3884681803784761799_n-270.jpg,748,748,BATTERY BOX,243,210,448,521
271658366_284592523655982_3884681803784761799_n-90-mirrored.jpg,748,748,BATTERY BOX,243,227,448,538
271658366_284592523655982_3884681803784761799_n-90.jpg,748,748,BATTERY BOX,300,227,505,538
271659415_1568305630220509_2297982665175209881_n-0-mirrored.jpg,748,748,BATTERY BOX,229,149,611,406
271659415_1568305630220509_2297982665175209881_n-0.jpg,748,748,BATTERY BOX,137,149,519,406
271659415_1568305630220509_2297982665175209881_n-180-mirrored.jpg,748,748,BATTERY BOX,137,342,519,599
271659415_1568305630220509_2297982665175209881_n-180.jpg,748,748,BATTERY BOX,229,342,611,599
271659415_1568305630220509_2297982665175209881_n-270-mirrored.jpg,748,748,BATTERY BOX,342,229,599,611
271659415_1568305630220509_2297982665175209881_n-270.jpg,748,748,BATTERY BOX,149,229,406,611
271659415_1568305630220509_2297982665175209881_n-90-mirrored.jpg,748,748,BATTERY BOX,149,137,406,519
271659415_1568305630220509_2297982665175209881_n-90.jpg,748,748,BATTERY BOX,342,137,599,519
271659756_289863929843531_8012510510771295760_n-0-mirrored.jpg,748,748,BATTERY BOX,67,291,584,628
271659756_289863929843531_8012510510771295760_n-0.jpg,748,748,BATTERY BOX,164,291,681,628
271659756_289863929843531_8012510510771295760_n-180-mirrored.jpg,748,748,BATTERY BOX,164,120,681,457
271659756_289863929843531_8012510510771295760_n-180.jpg,748,748,BATTERY BOX,67,120,584,457
271659756_289863929843531_8012510510771295760_n-270-mirrored.jpg,748,748,BATTERY BOX,120,67,457,584
271659756_289863929843531_8012510510771295760_n-270.jpg,748,748,BATTERY BOX,291,67,628,584
271659756_289863929843531_8012510510771295760_n-90-mirrored.jpg,748,748,BATTERY BOX,291,164,628,681
271659756_289863929843531_8012510510771295760_n-90.jpg,748,748,BATTERY BOX,120,164,457,681
271659879_276630087722545_1802554943255163223_n-0-mirrored.jpg,748,748,MOTOR,202,177,340,266
271659879_276630087722545_1802554943255163223_n-0.jpg,748,748,MOTOR,408,177,546,266
271659879_276630087722545_1802554943255163223_n-180-mirrored.jpg,748,748,MOTOR,408,482,546,571
271659879_276630087722545_1802554943255163223_n-180.jpg,748,748,MOTOR,202,482,340,571
271659879_276630087722545_1802554943255163223_n-270-mirrored.jpg,748,748,MOTOR,482,202,571,340
271659879_276630087722545_1802554943255163223_n-270.jpg,748,748,MOTOR,177,202,266,340
271659879_276630087722545_1802554943255163223_n-90-mirrored.jpg,748,748,MOTOR,177,408,266,546
271659879_276630087722545_1802554943255163223_n-90.jpg,748,748,MOTOR,482,408,571,546
271661484_3002132496719636_4328827055087711851_n-0-mirrored.jpg,748,748,BATTERY BOX,14,245,677,615
271661484_3002132496719636_4328827055087711851_n-0.jpg,748,748,BATTERY BOX,71,245,734,615
271661484_3002132496719636_4328827055087711851_n-180-mirrored.jpg,748,748,BATTERY BOX,71,133,734,503
271661484_3002132496719636_4328827055087711851_n-180.jpg,748,748,BATTERY BOX,14,133,677,503
271661484_3002132496719636_4328827055087711851_n-270-mirrored.jpg,748,748,BATTERY BOX,133,14,503,677
271661484_3002132496719636_4328827055087711851_n-270.jpg,748,748,BATTERY BOX,245,14,615,677
271661484_3002132496719636_4328827055087711851_n-90-mirrored.jpg,748,748,BATTERY BOX,245,71,615,734
271661484_3002132496719636_4328827055087711851_n-90.jpg,748,748,BATTERY BOX,133,71,503,734
271661495_692016132165358_1732886611636223838_n-0-mirrored.jpg,748,748,MOTOR,329,291,431,399
271661495_692016132165358_1732886611636223838_n-0.jpg,748,748,MOTOR,317,291,419,399
271661495_692016132165358_1732886611636223838_n-180-mirrored.jpg,748,748,MOTOR,317,349,419,457
271661495_692016132165358_1732886611636223838_n-180.jpg,748,748,MOTOR,329,349,431,457
271661495_692016132165358_1732886611636223838_n-270-mirrored.jpg,748,748,MOTOR,349,329,457,431
271661495_692016132165358_1732886611636223838_n-270.jpg,748,748,MOTOR,291,329,399,431
271661495_692016132165358_1732886611636223838_n-90-mirrored.jpg,748,748,MOTOR,291,317,399,419
271661495_692016132165358_1732886611636223838_n-90.jpg,748,748,MOTOR,349,317,457,419
271662265_782677443135127_5515221292657437726_n-0-mirrored.jpg,748,736,MOTOR,48,214,495,606
271662265_782677443135127_5515221292657437726_n-0.jpg,748,736,MOTOR,253,214,700,606
271662265_782677443135127_5515221292657437726_n-180-mirrored.jpg,748,736,MOTOR,253,130,700,522
271662265_782677443135127_5515221292657437726_n-180.jpg,748,736,MOTOR,48,130,495,522
271662265_782677443135127_5515221292657437726_n-270-mirrored.jpg,748,736,MOTOR,130,48,522,495
271662265_782677443135127_5515221292657437726_n-270.jpg,748,736,MOTOR,214,48,606,495
271662265_782677443135127_5515221292657437726_n-90-mirrored.jpg,748,736,MOTOR,214,253,606,700
271662265_782677443135127_5515221292657437726_n-90.jpg,748,736,MOTOR,130,253,522,700
271662302_1212940692567164_3325217781695514764_n-0-mirrored.jpg,748,748,SENSOR,371,410,560,500
271662302_1212940692567164_3325217781695514764_n-0-mirrored.jpg,748,748,MOTOR,123,167,300,362
271662302_1212940692567164_3325217781695514764_n-0-mirrored.jpg,748,748,5V EXPANSION,74,410,315,659
271662302_1212940692567164_3325217781695514764_n-0-mirrored.jpg,748,748,UNO R3,353,116,666,337
271662302_1212940692567164_3325217781695514764_n-0.jpg,748,748,SENSOR,188,410,377,500
271662302_1212940692567164_3325217781695514764_n-0.jpg,748,748,MOTOR,448,167,625,362
271662302_1212940692567164_3325217781695514764_n-0.jpg,748,748,5V EXPANSION,433,410,674,659
271662302_1212940692567164_3325217781695514764_n-0.jpg,748,748,UNO R3,82,116,395,337
271662302_1212940692567164_3325217781695514764_n-180-mirrored.jpg,748,748,SENSOR,188,248,377,338
271662302_1212940692567164_3325217781695514764_n-180-mirrored.jpg,748,748,MOTOR,448,386,625,581
271662302_1212940692567164_3325217781695514764_n-180-mirrored.jpg,748,748,5V EXPANSION,433,89,674,338
271662302_1212940692567164_3325217781695514764_n-180-mirrored.jpg,748,748,UNO R3,82,411,395,632
271662302_1212940692567164_3325217781695514764_n-180.jpg,748,748,SENSOR,371,248,560,338
271662302_1212940692567164_3325217781695514764_n-180.jpg,748,748,MOTOR,123,386,300,581
271662302_1212940692567164_3325217781695514764_n-180.jpg,748,748,5V EXPANSION,74,89,315,338
271662302_1212940692567164_3325217781695514764_n-180.jpg,748,748,UNO R3,353,411,666,632
271662302_1212940692567164_3325217781695514764_n-270-mirrored.jpg,748,748,SENSOR,248,371,338,560
271662302_1212940692567164_3325217781695514764_n-270-mirrored.jpg,748,748,MOTOR,386,123,581,300
271662302_1212940692567164_3325217781695514764_n-270-mirrored.jpg,748,748,5V EXPANSION,89,74,338,315
271662302_1212940692567164_3325217781695514764_n-270-mirrored.jpg,748,748,UNO R3,411,353,632,666
271662302_1212940692567164_3325217781695514764_n-270.jpg,748,748,SENSOR,410,371,500,560
271662302_1212940692567164_3325217781695514764_n-270.jpg,748,748,MOTOR,167,123,362,300
271662302_1212940692567164_3325217781695514764_n-270.jpg,748,748,5V EXPANSION,410,74,659,315
271662302_1212940692567164_3325217781695514764_n-270.jpg,748,748,UNO R3,116,353,337,666
271662302_1212940692567164_3325217781695514764_n-90-mirrored.jpg,748,748,SENSOR,410,188,500,377
271662302_1212940692567164_3325217781695514764_n-90-mirrored.jpg,748,748,MOTOR,167,448,362,625
271662302_1212940692567164_3325217781695514764_n-90-mirrored.jpg,748,748,5V EXPANSION,410,433,659,674
271662302_1212940692567164_3325217781695514764_n-90-mirrored.jpg,748,748,UNO R3,116,82,337,395
271662302_1212940692567164_3325217781695514764_n-90.jpg,748,748,SENSOR,248,188,338,377
271662302_1212940692567164_3325217781695514764_n-90.jpg,748,748,MOTOR,386,448,581,625
271662302_1212940692567164_3325217781695514764_n-90.jpg,748,748,5V EXPANSION,89,433,338,674
271662302_1212940692567164_3325217781695514764_n-90.jpg,748,748,UNO R3,411,82,632,395
271662302_359725932189340_3360145903486090346_n-0-mirrored.jpg,748,748,BATTERY BOX,40,130,710,390
271662302_359725932189340_3360145903486090346_n-0.jpg,748,748,BATTERY BOX,38,130,708,390
271662302_359725932189340_3360145903486090346_n-180-mirrored.jpg,748,748,BATTERY BOX,38,358,708,618
271662302_359725932189340_3360145903486090346_n-180.jpg,748,748,BATTERY BOX,40,358,710,618
271662302_359725932189340_3360145903486090346_n-270-mirrored.jpg,748,748,BATTERY BOX,358,40,618,710
271662302_359725932189340_3360145903486090346_n-270.jpg,748,748,BATTERY BOX,130,40,390,710
271662302_359725932189340_3360145903486090346_n-90-mirrored.jpg,748,748,BATTERY BOX,130,38,390,708
271662302_359725932189340_3360145903486090346_n-90.jpg,748,748,BATTERY BOX,358,38,618,708
271662305_400034605250278_1948006261646467758_n-0-mirrored.jpg,748,748,BATTERY BOX,129,249,488,484
271662305_400034605250278_1948006261646467758_n-0.jpg,748,748,BATTERY BOX,260,249,619,484
271662305_400034605250278_1948006261646467758_n-180-mirrored.jpg,748,748,BATTERY BOX,260,264,619,499
271662305_400034605250278_1948006261646467758_n-180.jpg,748,748,BATTERY BOX,129,264,488,499
271662305_400034605250278_1948006261646467758_n-270-mirrored.jpg,748,748,BATTERY BOX,264,129,499,488
271662305_400034605250278_1948006261646467758_n-270.jpg,748,748,BATTERY BOX,249,129,484,488
271662305_400034605250278_1948006261646467758_n-90-mirrored.jpg,748,748,BATTERY BOX,249,260,484,619
271662305_400034605250278_1948006261646467758_n-90.jpg,748,748,BATTERY BOX,264,260,499,619
271662932_461469815455064_7360749737168639308_n-0-mirrored.jpg,748,736,UNO R3,70,216,605,542
271662932_461469815455064_7360749737168639308_n-0.jpg,748,736,UNO R3,143,216,678,542
271662932_461469815455064_7360749737168639308_n-180-mirrored.jpg,748,736,UNO R3,143,194,678,520
271662932_461469815455064_7360749737168639308_n-180.jpg,748,736,UNO R3,70,194,605,520
271662932_461469815455064_7360749737168639308_n-270-mirrored.jpg,748,736,UNO R3,194,70,520,605
271662932_461469815455064_7360749737168639308_n-270.jpg,748,736,UNO R3,216,70,542,605
271662932_461469815455064_7360749737168639308_n-90-mirrored.jpg,748,736,UNO R3,216,143,542,678
271662932_461469815455064_7360749737168639308_n-90.jpg,748,736,UNO R3,194,143,520,678
271663683_528019161626099_1832212373696125626_n-0-mirrored.jpg,748,748,SENSOR,142,205,518,441
271663683_528019161626099_1832212373696125626_n-0.jpg,748,748,SENSOR,230,205,606,441
271663683_528019161626099_1832212373696125626_n-180-mirrored.jpg,748,748,SENSOR,230,307,606,543
271663683_528019161626099_1832212373696125626_n-180.jpg,748,748,SENSOR,142,307,518,543
271663683_528019161626099_1832212373696125626_n-270-mirrored.jpg,748,748,SENSOR,307,142,543,518
271663683_528019161626099_1832212373696125626_n-270.jpg,748,748,SENSOR,205,142,441,518
271663683_528019161626099_1832212373696125626_n-90-mirrored.jpg,748,748,SENSOR,205,230,441,606
271663683_528019161626099_1832212373696125626_n-90.jpg,748,748,SENSOR,307,230,543,606
271664662_352466940040468_7861920241247746346_n-0-mirrored.jpg,748,748,MOTOR,191,319,449,555
271664662_352466940040468_7861920241247746346_n-0.jpg,748,748,MOTOR,299,319,557,555
271664662_352466940040468_7861920241247746346_n-180-mirrored.jpg,748,748,MOTOR,299,193,557,429
271664662_352466940040468_7861920241247746346_n-180.jpg,748,748,MOTOR,191,193,449,429
271664662_352466940040468_7861920241247746346_n-270-mirrored.jpg,748,748,MOTOR,193,191,429,449
271664662_352466940040468_7861920241247746346_n-270.jpg,748,748,MOTOR,319,191,555,449
271664662_352466940040468_7861920241247746346_n-90-mirrored.jpg,748,748,MOTOR,319,299,555,557
271664662_352466940040468_7861920241247746346_n-90.jpg,748,748,MOTOR,193,299,429,557
271664671_515824166376465_6312887642106182222_n-0-mirrored.jpg,748,748,5V EXPANSION,233,287,485,532
271664671_515824166376465_6312887642106182222_n-0.jpg,748,748,5V EXPANSION,263,287,515,532
271664671_515824166376465_6312887642106182222_n-180-mirrored.jpg,748,748,5V EXPANSION,263,216,515,461
271664671_515824166376465_6312887642106182222_n-180.jpg,748,748,5V EXPANSION,233,216,485,461
271664671_515824166376465_6312887642106182222_n-270-mirrored.jpg,748,748,5V EXPANSION,216,233,461,485
271664671_515824166376465_6312887642106182222_n-270.jpg,748,748,5V EXPANSION,287,233,532,485
271664671_515824166376465_6312887642106182222_n-90-mirrored.jpg,748,748,5V EXPANSION,287,263,532,515
271664671_515824166376465_6312887642106182222_n-90.jpg,748,748,5V EXPANSION,216,263,461,515
271664735_230790772583690_1996473942946888746_n-0-mirrored.jpg,748,736,MOTOR,112,251,422,613
271664735_230790772583690_1996473942946888746_n-0.jpg,748,736,MOTOR,326,251,636,613
271664735_230790772583690_1996473942946888746_n-180-mirrored.jpg,748,736,MOTOR,326,123,636,485
271664735_230790772583690_1996473942946888746_n-180.jpg,748,736,MOTOR,112,123,422,485
271664735_230790772583690_1996473942946888746_n-270-mirrored.jpg,748,736,MOTOR,123,112,485,422
271664735_230790772583690_1996473942946888746_n-270.jpg,748,736,MOTOR,251,112,613,422
271664735_230790772583690_1996473942946888746_n-90-mirrored.jpg,748,736,MOTOR,251,326,613,636
271664735_230790772583690_1996473942946888746_n-90.jpg,748,736,MOTOR,123,326,485,636
271664737_1054289261808445_5479580185015904347_n-0-mirrored.jpg,736,748,UNO R3,382,269,642,540
271664737_1054289261808445_5479580185015904347_n-0.jpg,736,748,UNO R3,94,269,354,540
271664737_1054289261808445_5479580185015904347_n-180-mirrored.jpg,736,748,UNO R3,94,208,354,479
271664737_1054289261808445_5479580185015904347_n-180.jpg,736,748,UNO R3,382,208,642,479
271664737_1054289261808445_5479580185015904347_n-270-mirrored.jpg,736,748,UNO R3,208,382,479,642
271664737_1054289261808445_5479580185015904347_n-270.jpg,736,748,UNO R3,269,382,540,642
271664737_1054289261808445_5479580185015904347_n-90-mirrored.jpg,736,748,UNO R3,269,94,540,354
271664737_1054289261808445_5479580185015904347_n-90.jpg,736,748,UNO R3,208,94,479,354
271665894_241162401497768_205261481620706650_n-0-mirrored.jpg,736,748,MOTOR,342,280,583,479
271665894_241162401497768_205261481620706650_n-0.jpg,736,748,MOTOR,153,280,394,479
271665894_241162401497768_205261481620706650_n-180-mirrored.jpg,736,748,MOTOR,153,269,394,468
271665894_241162401497768_205261481620706650_n-180.jpg,736,748,MOTOR,342,269,583,468
271665894_241162401497768_205261481620706650_n-270-mirrored.jpg,736,748,MOTOR,269,342,468,583
271665894_241162401497768_205261481620706650_n-270.jpg,736,748,MOTOR,280,342,479,583
271665894_241162401497768_205261481620706650_n-90-mirrored.jpg,736,748,MOTOR,280,153,479,394
271665894_241162401497768_205261481620706650_n-90.jpg,736,748,MOTOR,269,153,468,394
271665902_1105524070196977_3246478372470984262_n-0-mirrored.jpg,748,748,MOTOR,163,322,327,489
271665902_1105524070196977_3246478372470984262_n-0.jpg,748,748,MOTOR,421,322,585,489
271665902_1105524070196977_3246478372470984262_n-180-mirrored.jpg,748,748,MOTOR,421,259,585,426
271665902_1105524070196977_3246478372470984262_n-180.jpg,748,748,MOTOR,163,259,327,426
271665902_1105524070196977_3246478372470984262_n-270-mirrored.jpg,748,748,MOTOR,259,163,426,327
